book_id,cust_id,rating
270,39790,2
282,33836,4
969,25949,4
17,28183,1
513,24929,5
251,68760,2
405,82373,5
417,54109,5
953,68870,4
31,39243,1
209,10054,5
30,53366,5
534,49326,2
745,25160,2
248,55074,5
364,34669,5
202,50486,3
104,55258,5
816,39119,1
949,72096,4
996,28488,1
401,59231,1
373,60113,2
797,40685,2
592,41877,5
856,75570,4
453,78858,2
410,75539,4
702,28726,4
403,87782,2
718,55707,2
304,86909,1
9,31550,4
721,80759,2
162,37518,1
745,60731,5
404,81060,2
298,80877,3
920,73242,4
810,18204,5
827,66221,2
582,76692,1
825,86566,1
693,89047,3
500,79674,5
621,85436,5
108,86018,5
799,22423,2
440,23167,5
261,89583,4
909,45005,4
574,17760,4
484,84347,5
513,85496,2
528,30401,5
775,83319,5
296,32632,2
817,65913,1
416,72323,4
58,28372,5
296,17148,2
963,37689,2
288,33173,5
608,12822,3
869,72246,4
252,55714,2
351,33391,1
883,44098,2
808,11170,4
310,70933,3
114,61859,1
880,81560,2
645,35021,4
114,38549,1
769,65461,1
129,61928,3
583,82865,5
175,62314,2
46,42749,3
53,37029,4
273,39499,4
730,18730,2
46,55911,5
440,34499,4
346,16585,2
929,17329,3
201,32588,2
805,51138,5
640,12773,5
653,88504,3
123,71607,2
223,43659,2
876,58203,3
524,62384,4
691,15912,5
662,52615,4
127,16706,3
952,29491,2
488,83121,3
606,41794,4
863,81840,4
721,10987,3
260,33117,3
908,16229,5
761,65421,3
724,64578,4
273,49980,2
201,18599,5
213,77904,2
709,24118,3
461,73101,2
615,66031,4
659,34590,3
628,66599,4
906,29463,2
160,41660,3
478,81857,5
125,80470,2
68,48351,2
26,87174,2
788,88408,5
21,55091,1
301,74975,2
257,16877,4
548,59152,4
583,55161,5
419,34043,5
27,18354,3
479,68459,5
833,57375,4
763,38001,4
949,88821,1
315,53607,4
497,55945,4
153,70698,3
231,32093,2
895,88855,3
909,79445,5
199,77233,1
860,66744,1
579,68328,3
991,11006,5
152,13545,3
378,61103,5
867,60566,2
698,88471,4
145,86283,3
449,60253,2
95,88942,1
82,20103,5
86,37326,2
786,83892,5
719,29112,3
540,27646,2
958,38049,1
475,37675,3
845,65901,2
107,67790,3
776,12183,5
661,14009,5
257,71032,2
377,37417,5
622,76100,3
53,34788,3
455,12841,5
539,22027,4
242,33221,2
163,56987,5
752,82745,4
657,31034,5
816,49756,2
131,48220,5
908,49288,5
648,16924,2
495,83403,1
937,37976,4
115,72353,2
709,13467,2
487,37749,3
665,34137,3
514,78434,3
982,57109,4
252,74166,5
783,20946,3
399,53936,2
542,86655,5
4,76129,1
961,11111,3
153,35161,3
296,43918,5
511,84457,5
917,75935,4
222,70877,2
675,82118,4
173,45272,4
556,74642,2
102,59885,4
346,60643,2
286,80721,4
711,77388,1
24,46997,1
246,37005,1
996,85084,2
175,13216,2
174,75766,3
869,30308,2
22,35932,4
816,29232,2
833,88869,5
452,35538,1
356,46134,2
208,19717,5
179,50175,3
833,48160,5
941,21194,2
358,33344,4
143,17014,5
988,13725,5
895,87779,1
132,84161,5
31,16044,1
847,22822,4
91,72343,2
241,75116,2
855,66619,4
445,55742,1
353,28552,1
145,87937,2
890,83758,2
959,51062,1
490,52849,5
519,32306,5
918,80652,4
405,57493,5
914,38882,4
629,86591,3
681,21106,2
579,34894,2
870,85340,2
953,52187,3
287,81417,5
385,54779,4
369,75478,3
37,28369,4
496,63213,1
760,18997,4
804,51043,4
230,86016,3
796,23990,3
948,57852,2
823,79752,5
764,19760,4
133,33879,3
819,67722,3
110,26555,4
893,84456,2
764,86407,2
968,50735,3
848,83831,4
194,31312,2
838,43263,2
416,89228,3
606,31684,5
830,69734,2
126,43649,4
198,88753,1
901,47908,5
456,65002,1
490,64477,4
965,39038,1
146,43051,5
48,77699,3
602,35003,2
927,87708,5
434,80379,4
698,81823,2
413,10450,5
96,83513,2
814,77306,5
912,67201,2
630,65323,1
990,69593,3
805,49636,4
22,45453,1
915,46722,5
807,57707,3
527,51893,2
575,51520,5
621,83465,3
108,82384,5
852,48449,3
962,32494,3
324,88423,5
462,85373,1
407,38838,5
839,47525,2
801,67638,2
666,47662,2
867,31281,2
561,86859,3
688,25198,5
935,86960,3
340,68338,3
385,48157,4
766,45080,1
799,66355,4
19,82533,3
787,89161,2
158,31923,4
528,52774,2
704,84471,5
998,31066,4
120,12859,2
209,38965,1
28,70862,4
420,75622,5
61,77194,3
288,15456,2
447,22785,5
139,21685,1
483,27634,5
883,62945,1
129,77763,5
852,55847,3
10,64186,4
29,74412,1
956,59069,1
121,79692,3
40,43727,5
771,46652,3
310,64754,3
489,43132,3
674,24104,5
833,43617,2
872,56094,5
431,31824,4
690,24608,4
504,50744,1
184,22380,3
695,30802,4
694,46166,4
373,37851,4
529,27797,1
383,23256,5
911,83939,5
547,60795,1
769,58107,5
503,73490,4
336,28397,4
342,50893,1
427,52090,4
353,75254,1
265,24707,3
9,49154,5
204,63356,5
385,43695,5
538,84840,5
899,53155,4
910,81765,3
446,19670,4
771,54994,1
564,30221,3
322,48558,1
954,79105,3
898,81377,3
171,49634,2
230,25264,4
876,68116,3
791,50466,4
38,34078,2
785,58525,5
265,35747,3
404,79178,4
937,19709,4
237,60900,1
23,17485,1
240,68866,1
221,27352,2
753,22038,4
830,78302,2
870,46036,3
150,30972,3
793,29849,1
80,46358,1
111,29394,3
461,34792,1
970,57466,5
874,48890,4
364,76075,5
988,12740,3
667,86834,1
829,42838,2
710,52942,1
268,59563,4
884,11137,2
804,75722,1
110,29206,1
239,39067,4
42,44438,3
229,81598,2
703,54298,1
203,34786,4
251,19967,4
92,85950,2
734,20333,2
214,65009,2
543,45613,5
713,67774,2
213,29904,2
116,25903,4
338,25014,2
645,84296,5
964,19630,5
837,37555,2
52,82496,5
382,55469,5
964,72728,5
437,19661,5
35,16799,4
765,74827,2
958,40308,3
952,59270,5
772,80160,5
374,18473,5
264,35589,1
451,30937,3
874,47338,2
549,13451,4
36,66795,2
820,35307,5
352,23912,2
305,10619,4
110,18474,4
38,66410,5
732,49729,5
606,88307,2
963,36147,5
727,22787,4
680,87377,1
305,42702,2
595,20736,2
923,45561,5
224,12718,5
929,71368,3
594,57024,4
645,84063,1
58,38407,1
669,80642,3
734,19724,2
439,16385,3
451,80675,5
870,80861,4
756,78964,3
360,11828,3
349,30121,5
426,64669,4
552,49769,2
810,43292,2
323,11559,2
339,61129,5
768,81446,5
247,51017,4
80,50119,1
139,21561,2
65,54247,2
474,84896,3
126,80328,2
71,86023,2
949,11167,5
488,13561,4
382,72773,4
447,57639,4
332,21973,3
953,15380,3
3,59949,2
39,86546,3
230,10686,1
577,26556,4
604,25947,3
622,32860,5
274,31112,2
822,67740,2
345,41337,3
903,71373,1
968,68156,5
923,71719,4
915,26135,2
420,87025,3
238,71368,4
74,85662,3
165,70537,2
953,87563,5
828,72909,5
169,79108,2
807,21476,4
859,30458,5
970,32417,1
474,87032,1
164,75217,2
262,72921,3
165,31732,4
883,61373,2
281,33757,1
850,73124,3
170,21122,4
257,75634,1
990,17735,2
367,33198,3
225,89732,2
703,24848,3
865,84401,3
150,27106,4
672,41804,3
985,77912,2
442,15477,5
186,23598,4
987,56688,4
460,62927,2
473,74445,3
206,73058,1
234,21825,2
212,11100,5
565,42384,1
893,52020,3
477,88101,5
972,63804,5
345,22760,1
758,58956,4
544,45868,3
401,84906,4
879,48086,2
982,82272,5
528,88019,2
324,55573,2
904,38782,4
179,17476,3
18,51761,5
496,34861,1
657,60791,3
343,33476,5
489,67448,4
839,82771,1
232,83220,4
530,89062,2
996,82150,5
168,39628,4
830,82015,3
884,68515,4
171,55196,1
699,11641,4
569,33441,1
464,44810,2
581,17007,1
433,21366,4
319,16794,2
841,84639,1
268,71568,3
534,61915,3
797,52732,4
745,76691,5
912,60610,5
740,13871,3
318,11500,4
15,27262,1
883,82385,5
261,47732,4
967,50681,3
353,64061,4
469,13702,3
680,47318,2
17,79486,2
988,13527,2
323,39463,5
509,56477,3
892,10046,3
942,32162,4
817,89825,3
9,83473,2
658,82133,3
25,30520,5
104,43279,5
457,57064,1
141,78990,1
145,85163,2
73,25188,4
179,54360,5
785,61464,1
758,13907,5
180,45845,1
423,88940,1
999,25570,3
644,10743,2
521,87854,2
891,52927,4
612,68195,1
479,61398,2
481,51059,2
807,62909,1
569,51895,1
394,82709,1
806,34329,4
674,22552,2
642,40032,4
804,54454,1
593,66283,5
363,65789,5
952,31464,1
19,21733,3
833,73235,2
823,57292,2
199,27953,5
564,80566,4
6,63057,3
607,69777,4
414,88624,4
682,55839,2
832,89976,1
928,32746,1
631,28352,2
712,56874,3
132,64015,4
690,86501,5
675,64452,5
962,33052,4
201,21745,4
403,49090,2
683,36170,2
223,24483,5
556,19417,1
587,55378,4
107,89663,2
403,21887,1
66,26954,2
253,20924,3
571,55695,3
319,49981,2
277,40540,5
435,59555,3
913,85435,2
948,40077,2
966,60597,3
702,14294,3
303,81196,3
498,77523,2
528,57466,5
290,65527,2
144,88608,5
743,84616,1
416,80553,5
838,84422,3
714,19491,5
307,73629,1
372,62388,1
444,45968,5
854,40011,5
496,64368,3
127,56275,1
384,67175,4
276,87761,2
815,66714,4
677,17542,2
493,44987,2
686,42608,4
125,25079,2
888,43898,1
716,51130,5
16,84005,2
746,61343,4
625,54996,4
797,30379,3
114,67285,1
493,43182,1
215,78325,3
901,54871,5
18,53826,3
491,51538,4
615,64986,5
699,40305,4
586,67209,1
518,32552,1
661,20831,1
430,30960,1
933,32403,5
709,83117,4
20,83783,3
745,87331,4
437,52908,1
814,12859,3
588,31837,1
484,44694,4
227,26071,4
233,75821,3
535,42132,1
283,12369,3
975,55713,3
926,47096,2
767,22510,4
170,13985,4
955,78457,4
266,70014,3
685,57614,1
858,37697,5
596,26306,4
4,31959,5
251,68689,4
687,36785,4
270,25200,4
895,26014,5
553,30791,4
899,60085,4
641,79970,5
43,55095,1
302,29635,1
634,21359,4
996,50394,3
463,65911,2
178,56287,3
722,66507,5
501,36462,3
215,71241,5
316,11423,5
139,72190,4
772,29878,1
917,67274,4
428,50284,1
814,45613,2
350,80394,2
605,85277,5
107,52371,4
274,23730,3
297,53742,1
112,82296,4
662,38536,1
627,68931,3
478,72665,5
801,56316,5
11,60039,3
154,81705,1
318,25563,2
135,44647,2
81,44026,3
431,55080,5
939,70679,3
146,74972,2
19,43236,2
255,44263,4
869,24386,2
229,80587,1
711,61016,3
555,48159,1
734,78958,4
994,33208,5
768,57589,3
61,60578,3
110,36045,4
346,29185,3
272,52784,2
72,89476,5
886,41651,3
795,86808,3
172,12571,5
731,50459,3
835,28784,5
952,57293,5
405,39553,5
332,36717,5
912,31607,2
916,74046,5
55,39948,5
291,77419,1
638,22440,2
977,61296,4
102,75634,1
628,32543,5
259,40244,5
782,78947,3
102,77665,1
555,15676,2
269,52672,1
954,69016,2
521,15183,4
240,47951,3
273,40243,3
216,26034,3
504,55402,3
377,76288,3
418,46435,2
813,18314,4
518,80479,1
982,15221,2
764,20915,5
602,19390,5
461,47543,4
381,62366,2
122,87100,3
936,88267,3
221,16502,4
148,16835,3
75,76105,3
486,83898,3
605,89588,1
60,24535,1
597,85065,5
623,89514,3
850,65351,2
44,44614,3
301,59976,5
297,27604,5
112,23387,1
59,34906,4
492,51476,5
961,15507,4
251,16486,1
732,66335,1
369,32281,2
965,40603,4
495,13681,3
544,17549,5
90,36168,5
124,74059,3
192,26815,2
244,80170,4
138,20806,5
109,65764,1
970,13720,4
649,62433,5
778,17435,5
347,30903,4
936,51106,4
655,81691,1
731,64383,5
519,56965,5
353,46950,2
815,40097,5
565,52434,1
877,65656,4
887,89593,2
331,19673,4
89,32799,5
544,70066,3
973,42254,2
491,58457,5
179,66863,3
642,87505,1
448,33532,5
89,83713,2
810,70506,1
803,37690,3
9,48759,1
52,49330,4
581,67317,1
721,53341,1
648,78150,4
530,49777,4
680,65620,5
663,60105,1
238,14133,5
51,32279,1
494,82551,1
53,11236,5
644,56936,2
781,47300,4
965,87012,1
854,40045,4
299,43910,5
775,79461,4
57,53138,3
483,28899,2
818,51751,1
898,38771,1
396,48806,3
562,89201,1
2,44277,3
33,77492,2
754,46187,2
800,69772,5
21,50948,5
636,36784,5
309,11192,1
353,26875,4
679,11391,1
358,13801,5
315,31485,3
669,53801,3
544,71796,3
176,52301,3
223,76748,3
456,17079,1
26,17234,4
941,85240,5
915,29297,1
264,76056,4
546,58298,4
799,23176,1
646,74481,2
610,25020,3
508,45170,1
196,69532,4
218,69559,4
440,63280,5
610,33591,4
357,85695,1
871,55926,1
96,20426,2
417,24799,5
951,70382,1
994,34995,2
899,25344,2
916,29135,2
382,42383,3
170,22671,4
438,51406,5
899,22326,1
33,17434,4
932,13668,1
413,60204,5
698,23334,2
952,71184,5
595,19784,5
246,35338,2
909,16936,4
512,11158,3
854,54300,5
137,61960,5
857,82058,1
446,73231,1
311,74273,1
812,47210,1
15,52909,3
208,16519,1
84,75434,5
327,40209,3
975,66994,3
671,63720,2
757,25039,5
74,87251,1
135,57261,3
123,62399,5
767,56647,2
344,60414,2
917,87032,3
688,33318,3
374,85962,1
348,22379,1
704,43532,2
660,54463,1
106,69784,1
941,67226,2
891,12812,4
945,45738,3
913,52511,4
500,66025,2
836,11885,2
582,17064,3
249,45528,2
377,85583,1
726,18561,1
242,29591,4
447,48609,1
216,42456,4
263,36260,4
866,37719,5
911,44155,4
286,42467,2
951,26420,2
679,48845,5
250,83979,4
793,30144,1
650,39667,4
211,59802,4
605,59174,1
306,88261,5
255,44668,3
500,17780,1
805,31300,1
918,40366,2
609,26977,3
704,71545,1
288,16215,2
731,81332,3
949,57653,5
932,37565,3
456,10819,5
499,59861,4
29,48875,1
338,57629,4
837,53989,2
499,60142,2
269,42027,1
947,28529,2
70,47614,4
936,66216,1
467,42068,3
488,78425,2
338,81594,2
671,55374,5
119,33898,3
316,41333,5
150,77564,3
583,34981,5
823,62022,1
658,36819,4
963,81663,3
442,77861,3
397,63692,2
85,70651,2
378,10576,2
73,89229,2
233,25074,5
434,87561,5
318,32415,1
120,48387,5
987,74568,1
125,30034,4
24,17870,2
468,21925,3
852,32099,1
951,69808,5
798,48821,5
895,24493,1
236,36248,3
526,66870,2
480,71997,4
6,71865,1
773,41323,2
787,14422,4
586,23923,3
732,38960,1
600,32599,4
37,13319,1
565,25169,2
704,46216,4
289,13494,2
338,61990,5
99,48574,3
42,29541,3
331,72566,5
459,31404,4
604,48355,4
276,25503,4
302,28638,5
754,52282,2
502,68476,2
424,19165,1
187,82966,1
882,67580,4
682,61003,4
84,35950,2
166,43598,3
925,27947,1
269,54168,4
250,57258,5
296,45887,1
478,51794,3
64,55472,3
474,17646,3
309,29594,5
316,34288,5
874,37501,4
835,46884,1
646,53762,3
491,22896,1
239,25127,3
828,59543,3
688,55563,5
37,81368,2
426,51610,2
369,64016,3
470,43143,1
98,89231,1
476,86996,3
266,72792,2
738,76734,3
55,85429,2
211,22548,1
319,75295,3
977,61531,1
591,68994,1
655,73512,1
41,35789,2
469,78890,2
892,41869,1
655,73118,3
142,10920,4
690,30403,3
452,13453,4
577,21854,1
912,83606,1
675,34906,4
36,58236,1
619,58818,1
166,73118,5
107,28253,2
83,78230,2
724,89564,4
46,58592,5
668,65114,2
21,77726,5
246,84342,5
852,60931,4
489,55635,3
259,33671,3
813,32890,4
598,23929,4
853,16476,3
255,88657,2
195,16935,4
140,64791,5
258,56713,2
482,88062,1
930,55989,4
579,51748,3
427,58947,3
548,60715,5
267,27428,4
666,33471,3
711,22773,2
883,25194,2
711,25585,4
93,47163,1
390,49335,4
259,85238,1
706,79411,3
148,74541,4
974,56261,3
392,54104,4
520,58963,4
960,39330,4
173,39044,2
477,83246,2
731,23054,5
943,62812,4
23,73923,2
767,81660,2
141,29095,4
615,59839,4
650,72831,4
577,60154,4
562,51443,4
609,79909,4
832,81775,5
902,16235,4
336,75856,2
528,54513,3
234,61346,2
85,78201,2
451,50613,1
568,83640,2
145,43860,1
795,29847,5
721,79208,2
546,12639,1
451,44088,5
86,54951,5
343,70086,2
793,45434,5
8,84875,2
910,30177,3
498,69044,2
872,49644,4
266,45035,4
504,72053,2
739,40406,3
798,69106,2
993,66373,3
336,76862,4
891,25018,4
123,57388,1
712,49169,3
503,28423,4
839,77401,2
493,61904,5
650,45470,4
997,79650,3
645,57167,3
988,24282,4
526,82343,3
800,45019,1
283,37943,3
907,74524,4
751,23804,3
295,33020,2
673,20151,4
755,20480,3
771,37263,4
971,33021,2
488,54821,2
180,79949,3
439,48644,5
916,79940,5
628,32195,5
204,20221,2
355,68702,3
566,44694,2
354,39288,3
509,41913,2
181,70199,4
352,58201,1
307,46456,5
756,50377,3
358,63797,3
138,52542,3
505,16467,1
507,26408,3
661,83872,4
800,76171,4
894,60155,5
694,58131,2
869,76157,5
444,44663,1
295,89677,5
538,62054,2
748,42960,1
843,86371,1
23,13768,1
969,50713,4
101,19794,2
631,10119,4
24,48919,4
784,34816,1
366,21190,5
857,63423,5
842,16693,4
250,39916,2
3,14619,2
375,28538,2
703,69515,2
487,30207,2
185,89824,5
982,50408,4
45,14524,3
404,15962,4
559,73818,1
242,69755,1
88,56300,1
521,80595,1
606,52911,5
585,50798,4
23,67400,3
572,11223,5
821,29245,4
559,66377,3
166,24759,4
763,30810,5
411,78644,4
51,47343,1
853,21766,5
628,45715,3
746,83022,5
321,63917,4
949,34142,1
893,31802,3
988,83386,4
445,43230,3
360,44947,3
865,33859,5
347,47751,5
304,54345,4
677,47457,3
361,54426,5
801,61682,3
664,32113,5
302,83242,2
172,70228,2
850,76946,1
342,17409,2
395,79071,2
185,20701,2
337,54478,1
124,82548,4
412,51955,4
769,50179,5
993,54256,5
694,20129,3
206,42216,1
844,38451,5
817,86408,4
568,10471,4
112,61307,1
637,75139,4
305,19947,2
382,14868,4
638,86930,1
289,53681,4
752,87631,2
544,45017,5
469,14994,4
761,58383,5
273,27571,1
824,45707,1
915,61993,5
396,15704,1
1000,22532,5
801,15548,3
70,26106,1
37,29462,3
687,44628,5
184,79214,1
271,13005,5
308,44509,4
108,42016,4
604,76543,5
586,80981,1
301,57258,4
736,70007,3
130,12791,1
116,27652,3
545,58190,3
298,50830,3
119,80078,3
919,41664,3
39,45825,2
147,56661,2
325,89643,5
11,70054,1
893,64868,2
167,21290,1
911,56316,2
864,10971,2
516,55052,3
892,61833,1
102,56689,2
478,73019,2
989,46075,4
802,14539,2
92,38603,4
67,10497,3
999,30421,3
991,15619,1
210,87498,3
430,21868,3
984,61221,4
803,85077,2
818,65127,1
982,72652,4
340,81981,3
541,49063,2
525,77827,3
244,48226,1
753,10770,5
18,22903,3
213,63535,5
312,18237,3
660,28742,3
194,64711,2
616,84880,2
474,76822,1
795,80825,2
603,78487,2
604,74343,4
61,11065,2
812,81003,5
424,42751,5
330,49796,2
438,23591,2
380,51701,5
186,67989,4
188,19914,5
838,65741,5
17,37454,1
8,53847,3
650,83416,3
63,80526,2
539,82418,2
919,36148,2
290,35372,1
720,56088,3
15,31239,2
247,17713,3
987,50905,1
398,83399,3
233,34087,1
547,15382,4
467,44924,2
837,28213,3
105,29993,2
710,82110,1
21,70889,2
763,36795,3
662,13899,4
983,67138,3
144,74563,4
392,50969,5
715,54127,1
795,36788,5
89,33195,5
325,63613,3
265,21049,4
237,35082,1
299,46282,5
309,84056,1
191,38622,5
825,15782,3
182,38909,4
136,37671,3
356,67565,4
3,35985,4
669,41268,4
842,86017,1
182,41438,1
655,89294,2
738,83498,4
179,20411,2
110,46814,1
803,33599,4
655,74160,4
891,29257,3
325,23386,4
69,39027,1
640,50586,3
54,28548,5
115,29447,2
955,69711,5
533,79751,3
40,87893,1
163,43011,3
611,59156,2
828,59975,2
728,16446,5
983,80106,3
13,22617,2
435,50712,5
486,60772,2
924,20491,5
350,48331,3
64,78591,1
317,86636,3
923,15520,2
434,55148,2
82,47770,1
710,16519,2
428,65974,3
92,25100,4
477,84832,1
661,63183,5
376,56596,4
619,17483,5
2,37303,4
779,76955,5
804,25055,2
346,71803,4
948,26761,3
636,51543,1
261,58337,2
642,75621,1
688,30260,2
929,62702,2
783,13555,2
136,62159,3
524,38040,1
530,26804,3
932,23602,4
480,63890,4
471,21056,3
786,29766,2
198,23899,1
672,81995,3
740,59499,4
178,31101,4
266,83183,4
286,25954,2
773,35016,2
469,41096,3
798,46209,2
107,68245,3
581,44606,1
727,24607,2
982,44341,4
80,86279,3
223,23253,4
722,35380,5
715,25452,4
124,64853,1
858,14836,5
970,16588,1
786,81544,5
828,63795,2
484,56104,5
121,11936,3
999,52531,3
403,26398,4
518,54393,2
369,81282,3
423,77360,1
286,42970,2
9,81109,4
834,28603,2
581,64340,4
131,73694,3
449,49003,2
220,55124,1
682,82384,5
276,87002,3
804,42224,2
36,26653,1
323,13069,4
284,65982,3
701,18583,3
442,44111,3
343,47394,3
66,89206,5
610,75291,3
328,42922,3
13,52568,3
299,72334,3
913,12076,1
192,71351,5
938,56930,5
569,53241,4
13,20699,1
935,72426,5
78,79626,1
15,87663,5
912,87058,2
797,54993,2
252,20699,4
924,12946,5
639,55811,1
405,71600,4
102,84066,1
766,19305,5
447,21342,4
717,77369,4
983,42537,2
931,70964,4
99,63805,5
903,58538,1
827,49369,3
496,35807,2
593,37160,1
300,18928,3
723,20369,1
622,17034,3
273,38141,1
583,41948,4
713,80911,5
991,48092,4
988,40741,4
556,82898,5
604,72708,3
794,54554,1
139,12019,5
408,77208,2
777,37023,4
661,55872,2
147,69993,1
713,11456,3
225,66984,2
924,88813,2
964,88586,5
199,82716,1
716,38407,5
12,16829,3
641,31462,1
428,33528,4
531,15101,5
399,60828,5
505,25123,2
175,55633,2
336,27404,5
535,18717,3
225,47926,3
956,50378,2
776,44884,4
991,16458,2
900,45452,5
16,17192,2
931,70422,5
992,85588,2
375,84592,5
990,82701,3
957,76294,1
20,11175,3
240,45368,5
39,66169,3
358,52646,4
406,36560,2
782,51915,1
232,23219,3
584,18128,2
179,49128,2
84,16839,5
451,66406,4
39,89842,5
388,67412,1
515,64342,3
843,76426,5
96,89298,1
56,45895,1
892,19188,5
815,62958,4
805,14543,2
651,68368,3
219,36719,1
951,72949,2
340,42487,1
60,63205,2
257,29257,3
36,66750,5
20,33400,4
292,88990,1
920,23537,4
630,85417,3
736,82228,1
618,37389,4
456,20909,3
160,60804,5
845,84023,4
552,78743,1
272,29173,3
667,77840,2
602,27282,4
252,15318,2
643,21591,5
620,57188,1
288,13307,5
893,69769,2
907,76302,5
496,71094,4
637,44076,1
382,69752,1
111,60381,3
979,61300,4
273,20199,5
26,18561,2
384,13668,5
688,31721,3
822,87862,1
307,74896,4
512,35717,4
600,62481,1
479,11508,3
319,52891,2
789,63480,5
391,58628,1
410,70617,5
767,43574,5
710,74784,4
513,63990,1
232,25914,5
987,34193,2
610,30851,2
965,36187,2
904,55171,5
406,26166,2
951,11397,4
318,76687,4
346,63710,2
772,43551,2
964,32960,1
774,55731,5
961,11114,4
406,62654,5
457,48533,2
818,64984,5
384,49936,3
113,53151,5
671,68053,3
810,14438,5
360,32306,2
317,25195,1
501,22022,5
534,28290,3
273,80060,4
34,84091,3
795,27877,2
118,66848,3
305,57164,2
421,38305,4
503,43179,3
561,61653,5
530,29123,4
451,87085,5
239,26280,4
624,69161,4
213,48992,4
633,80336,3
1000,67497,2
562,33122,4
156,68137,3
640,27878,3
605,25411,2
984,81566,5
356,15751,5
853,54558,1
202,75652,5
816,39380,4
708,26540,1
141,67822,1
246,14350,2
953,59382,1
457,50366,5
551,43686,4
47,58853,1
369,30048,4
972,23851,5
421,23748,3
266,41807,1
599,51770,1
350,52311,4
951,66022,4
157,10699,4
67,86134,3
610,72310,2
730,73815,1
767,40324,1
77,11608,3
269,11115,5
219,85211,1
382,16304,3
669,81975,1
46,75702,5
56,70532,2
450,50698,5
166,75542,2
43,59606,1
386,37164,5
64,33765,4
707,76047,1
320,27598,1
753,33553,3
566,10905,5
874,42127,1
659,46608,5
331,79886,3
163,23035,3
814,54853,1
258,66255,4
858,15698,3
74,11678,4
809,19236,5
209,30069,2
286,20267,1
91,28450,1
644,13757,3
725,56287,3
120,68337,3
403,51952,5
674,89691,3
220,47150,1
144,36239,2
772,56006,5
866,14554,2
574,47821,2
617,26692,3
901,21609,2
824,52525,2
868,49795,2
797,42437,3
62,77245,2
375,74881,2
282,36842,5
996,70518,4
211,76593,4
681,82542,5
643,48732,1
404,77959,1
161,34918,3
28,67597,2
878,78383,5
342,89884,1
880,84931,3
667,32850,2
41,10026,2
718,54307,5
433,79652,4
314,53445,4
101,23904,2
73,67579,4
635,21684,1
40,30282,3
78,33886,5
988,56389,3
510,54527,1
729,40417,3
977,31241,5
221,81147,2
186,15635,2
521,36384,4
891,70825,2
4,54429,3
98,84488,3
289,37605,4
213,77956,2
193,60313,2
614,69164,3
121,84585,4
458,72505,5
610,50299,5
206,39237,5
312,11439,4
706,83963,4
720,86475,5
366,67965,5
628,80081,1
248,48218,1
496,16655,3
252,56436,5
552,19049,4
729,10864,2
845,74376,3
542,33790,2
636,69349,4
967,33148,1
93,14549,1
62,81833,2
979,35458,5
293,76437,3
958,84692,3
942,51892,5
203,10507,2
453,60132,2
169,79327,2
919,24433,3
778,62952,5
375,33347,2
573,62484,1
925,32068,3
678,77648,1
744,21916,2
524,56523,1
375,29190,2
642,79846,2
634,82402,5
898,87832,3
742,21009,5
90,30030,2
204,55715,2
429,13522,2
376,80584,2
941,44547,5
80,56575,3
586,73295,1
905,70314,4
991,59002,5
383,73543,4
126,13688,5
382,79336,1
43,44861,4
551,11027,2
823,27464,1
264,85151,5
49,81976,2
540,31302,2
83,87952,5
222,72232,4
420,53489,5
941,19834,3
161,89676,3
696,66480,3
510,80531,5
738,61794,4
372,36156,5
29,89223,1
759,16206,4
968,53280,5
297,56811,1
232,20459,2
261,89103,2
713,28486,1
943,10965,1
191,10725,1
308,20737,3
407,35291,1
253,61248,5
480,36735,2
752,58590,2
508,49766,1
135,42654,5
533,33977,5
310,88426,2
236,66502,2
910,24388,4
699,64427,2
382,74656,4
378,66963,2
542,89218,3
465,30982,2
233,19294,3
790,69128,3
997,77582,4
403,10824,2
989,44864,5
67,85819,3
773,65261,3
860,67987,1
717,69009,1
86,77677,3
815,74593,5
978,77707,3
904,51621,3
460,88910,5
975,26211,2
927,36799,4
187,85812,1
836,87524,5
352,17154,1
962,32765,1
521,20409,1
76,85787,3
136,62992,2
427,37183,2
807,79440,2
312,34632,1
918,40283,4
561,38344,3
597,84778,5
327,49442,3
346,72687,2
689,75929,3
835,15532,4
7,68809,3
161,13950,5
613,17998,2
995,75332,3
302,60043,1
840,89642,4
510,40703,5
342,52121,2
289,52978,3
582,30923,4
186,36031,5
314,54564,4
633,34362,2
797,55167,4
60,76465,5
714,33862,2
254,14911,4
94,85235,4
649,49721,4
577,89271,5
305,46414,5
387,81850,3
153,58634,4
466,68241,4
374,76397,5
776,24755,3
987,38491,5
244,79217,4
311,14686,5
311,67066,3
684,51835,1
27,58326,3
450,19981,4
324,26326,2
872,21269,3
750,16000,3
302,55389,1
232,13710,2
765,35818,4
381,45657,4
661,51739,5
126,16679,5
238,34224,4
441,34748,1
967,46116,1
629,49901,4
857,10190,2
776,83778,1
74,44316,1
296,20219,2
714,65503,4
53,48468,5
220,34512,4
572,80549,5
629,10895,5
388,39992,3
980,34349,3
517,57126,5
338,53910,2
139,13590,5
650,63600,1
430,17153,4
137,38702,3
693,81983,3
781,34632,4
156,25954,1
104,82828,3
676,57535,4
423,13855,2
831,10676,5
320,56380,3
330,17043,5
747,30428,2
327,78647,4
121,81884,3
338,21144,3
396,60414,5
802,55040,5
766,15891,2
915,31472,1
826,48422,2
204,34319,4
581,33553,1
82,30475,5
261,30697,5
193,42361,1
70,74048,3
